startDate,endDate,status,ipAddress,progress,duration,finished,recordedDate,_recordId,recipientLastName,recipientFirstName,recipientEmail,externalDataReference,locationLatitude,locationLongitude,distributionChannel,QID2,QID2_6_TEXT,QID3,QID4,QID25,QID31_1,QID31_2,QID31_3,QID5,QID7_1,QID7_2,QID7_3,QID7_4,QID7_5,QID7_6,QID9,QID11,QID12,QID13,QID13_6_TEXT,QID14,QID15,QID27_TEXT,QID28_TEXT,QID16_1,QID16_2,QID20,QID21,QID19_1,QID19_2,QID19_3,QID19_4,QID19_5,QID19_6,QID19_7
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_8unTw9IUYIjecNT,,,,,44.97590637,-93.21659851,test,Assistant Professor,,"Community Service-Learning Center,Cultural Studies and Comparative Literature,Religious Studies,Theatre Arts and Dance",Mostly qualitative,,62,76,88,"Video tapes,Audio tapes,Other (please specify),Data collected from sensors or instruments (including questionnaires),Websites,SPSS, STATA, SAS, or R files,Digital audio files",,,,Current support meets my needs,I would like more support,I don't need support,"The principal investigator,The graduate student working on the project,The research assistant working on the project,Other (please specify)",None of my data are openly available at this time,"lack of funding,worried about getting ""scooped"" (e.g., someone else publishing on your data/ideas before you do),lack of a standard in my field,don't know how,people don't need access to them,insufficient time to make them available,they shouldn't be available,sponsor doesn't require sharing",with use restricted to research only.,,,,,,,3,Yes,Yes,Very useful,,,,Very useful,,
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_doOGkcVyf5zGghD,,,,,44.97590637,-93.21659851,test,Full Professor,,"African American & African Studies,Classical Civilization Program,Community Service-Learning Center,Cultural Studies and Comparative Literature,Economics,French and Italian,Geography, Environment and Society,American Indian Studies,German, Scandinavian and Dutch,Global Studies, Institute for,Human Rights Program,Journalism and Mass Communication, School of,Life Course Center,Minnesota Journalism Center,American Studies,Off-Campus Study Programs,Philosophy,Political Science,Psychology,Religious Studies,Silha Center-Study of Media Ethics and Law,Slavic Languages and Literatures,Sociology,Spanish and Portuguese Studies,Anthropology,Theatre Arts and Dance,Urban Studies,Writing Studies,Writing, Center for,Art,Art History,Asian American Studies Program,Asian Languages and Literature Program,Chicano & Latino Studies",I do not use or produce data in my research,No,[refused],[refused],[refused],,,,,,,,,,,,,,,,,,,,,,,,,,,
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_8Ia1NrNxMc7mulT,,,,,44.97590637,-93.21659851,test,Associate Professor,,"Classical Civilization Program,Classical and Near Eastern Studies,Communication Studies,Community Service-Learning Center,Cultural Studies and Comparative Literature,Economics,English,French and Italian,Geography, Environment and Society,American Indian Studies,German, Scandinavian and Dutch,Global Studies, Institute for,Human Rights Program,Journalism and Mass Communication, School of,Life Course Center,Linguistics, Institute of,Minnesota Journalism Center,Music, School of,New Media Studies, Institute for,Political Science,Psychology,Slavic Languages and Literatures,Sociology,Spanish and Portuguese Studies,Speech-Language-Hearing Science,Anthropology,Statistics, School of,Theatre Arts and Dance,Urban Studies,Writing, Center for,Asian American Studies Program,Asian Languages and Literature Program,Chicano & Latino Studies",Mostly quantitative,,84,56,22,"Data automatically generated from or by computer programs (e.g., simulations),Photo collection,Audio tapes,Documents or reports,Data collected from sensors or instruments (including questionnaires),Images, scans or x-rays,Websites,MS Word files,Excel sheets,Digital video files",I would like more support,I don't need support,Current support meets my needs,,,,"The principal investigator,The graduate student working on the project,The research assistant working on the project,Other (please specify)",None of my data are openly available at this time,"worried about getting ""scooped"" (e.g., someone else publishing on your data/ideas before you do),other (please describe),no place to store them,don't know how,insufficient time to make them available,they shouldn't be available",with use restricted to research or teaching.,,Yes,,,,1,,I don't know,Yes,Never used,,,,Somewhat useful,,Somewhat useful
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_0c6ZF2gs5VD6Q5v,,,,,44.97590637,-93.21659851,test,Associate Professor,,"African American & African Studies,Classical Civilization Program,Classical and Near Eastern Studies,Community Service-Learning Center,Cultural Studies and Comparative Literature,Economics,English,French and Italian,Gender, Women, and Sexuality Studies,Geography, Environment and Society,American Indian Studies,German, Scandinavian and Dutch,Global Studies, Institute for,History,Human Rights Program,Journalism and Mass Communication, School of,Life Course Center,Linguistics, Institute of,Minnesota Journalism Center,New Media Studies, Institute for,American Studies,Philosophy,Political Science,Religious Studies,Silha Center-Study of Media Ethics and Law,Slavic Languages and Literatures,Sociology,Spanish and Portuguese Studies,Speech-Language-Hearing Science,Anthropology,Statistics, School of,Theatre Arts and Dance,Urban Studies,Writing Studies,Writing, Center for,Art,Art History,Asian American Studies Program,Asian Languages and Literature Program,Chicano & Latino Studies",Mostly qualitative,,48,79,68,"Data automatically generated from or by computer programs (e.g., simulations),Fieldwork data,Laboratory notes,Photo collection,Video tapes,Audio tapes,Slides,Documents or reports,Patient records,Other (please specify),Data collected from sensors or instruments (including questionnaires),Images, scans or x-rays,Websites,MS Word files,Excel sheets,SPSS, STATA, SAS, or R files,Digital video files",,,Current support meets my needs,,Current support meets my needs,,"The principal investigator,The graduate student working on the project,The research assistant working on the project,Other (please specify)","Yes, they are available on my personal, lab_ã_s, department_ã_s website.,Yes, they are available through a national archive or repository.,Yes, they are available through University of Minnesota_ã_s Digital Content Library.","lack of a standard in my field,don't know how,people don't need access to them,insufficient time to make them available,they shouldn't be available,sponsor doesn't require sharing",with use restricted to research or teaching.,,,,,,,,No,,,,Very useful,Never used,,Not useful,Very useful
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_4SYmf7N2mchhzuJ,,,,,44.97590637,-93.21659851,test,Associate Professor,,"African American & African Studies,Classical and Near Eastern Studies,Communication Studies,Cultural Studies and Comparative Literature,English,American Indian Studies,German, Scandinavian and Dutch,History,Journalism and Mass Communication, School of,Life Course Center,Music, School of,American Studies,Philosophy,Political Science,Religious Studies,Silha Center-Study of Media Ethics and Law,Sociology,Anthropology,Statistics, School of,Urban Studies,Writing Studies,Writing, Center for,Art,Art History,Asian American Studies Program,Asian Languages and Literature Program,Chicano & Latino Studies",I do not use or produce data in my research,Yes,82,62,73,"Fieldwork data,Laboratory notes,Photo collection,Video tapes,Audio tapes,Slides,Documents or reports,Patient records,Other (please specify),Data collected from sensors or instruments (including questionnaires),Images, scans or x-rays,MS Word files,Excel sheets,SPSS, STATA, SAS, or R files,Digital audio files,Digital video files",,,I would like more support,,I don't need support,I would like more support,"The principal investigator,The graduate student working on the project,The research assistant working on the project,Other (please specify)",None of my data are openly available at this time,"lack of funding,worried about getting ""scooped"" (e.g., someone else publishing on your data/ideas before you do),other (please describe),no place to store them,lack of a standard in my field,don't know how,people don't need access to them,insufficient time to make them available,they shouldn't be available,privacy/HIPAA concerns,sponsor doesn't require sharing",,,,,,,2,,,No,,Never used,Never used,Very useful,Not useful,,Not useful
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_8iYCmH56NJpZ6K1,,,,,44.97590637,-93.21659851,test,Assistant Professor,,"African American & African Studies,Classical Civilization Program,Classical and Near Eastern Studies,Communication Studies,Community Service-Learning Center,Geography, Environment and Society,German, Scandinavian and Dutch,History,Linguistics, Institute of,Minnesota Journalism Center,Music, School of,American Studies,Psychology,Speech-Language-Hearing Science,Theatre Arts and Dance,Art,Art History,Chicano & Latino Studies",Mostly qualitative,,9,17,60,"Data automatically generated from or by computer programs (e.g., simulations),Laboratory notes,Video tapes,Slides,Documents or reports,Other (please specify),Data collected from sensors or instruments (including questionnaires),Websites,SPSS, STATA, SAS, or R files,Digital audio files,Digital video files",I don't need support,,,,I don't need support,Current support meets my needs,"The principal investigator,The research assistant working on the project,Other (please specify)",None of my data are openly available at this time,"no place to store them,lack of a standard in my field,people don't need access to them",with use restricted to research only.,,No,,,,4,,I don't know,I don't know,Very useful,Very useful,,,Never used,Somewhat useful,Very useful
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_42QnUtRGgAm5ypT,,,,,44.97590637,-93.21659851,test,Research Associate,,"Classical Civilization Program,Community Service-Learning Center,Geography, Environment and Society,Journalism and Mass Communication, School of,Music, School of,Statistics, School of,Asian American Studies Program,Asian Languages and Literature Program",I do not use or produce data in my research,No,[refused],[refused],[refused],,,,,,,,,,,,,,,,,,,,,,,,,,,
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_5o2r73aNhGuX9fT,,,,,44.97590637,-93.21659851,test,Assistant Professor,,"African American & African Studies,Classical Civilization Program,Classical and Near Eastern Studies,Communication Studies,Community Service-Learning Center,Cultural Studies and Comparative Literature,Economics,English,French and Italian,Gender, Women, and Sexuality Studies,Geography, Environment and Society,American Indian Studies,German, Scandinavian and Dutch,Global Studies, Institute for,History,Human Rights Program,Life Course Center,Linguistics, Institute of,Minnesota Journalism Center,Music, School of,New Media Studies, Institute for,American Studies,Off-Campus Study Programs,Philosophy,Political Science,Psychology,Religious Studies,Silha Center-Study of Media Ethics and Law,Slavic Languages and Literatures,Sociology,Spanish and Portuguese Studies,Speech-Language-Hearing Science,Anthropology,Statistics, School of,Theatre Arts and Dance,Urban Studies,Writing Studies,Writing, Center for,Art,Art History,Asian Languages and Literature Program,Chicano & Latino Studies",Mostly qualitative,,96,28,87,"Data automatically generated from or by computer programs (e.g., simulations),Fieldwork data,Laboratory notes,Video tapes,Audio tapes,Slides,Documents or reports,Patient records,Data collected from sensors or instruments (including questionnaires),Images, scans or x-rays,Websites,MS Word files,Excel sheets,SPSS, STATA, SAS, or R files,Digital audio files",I would like more support,,,,,Current support meets my needs,"The principal investigator,The research assistant working on the project,Other (please specify)",None of my data are openly available at this time,"lack of funding,worried about getting ""scooped"" (e.g., someone else publishing on your data/ideas before you do),other (please describe),no place to store them,lack of a standard in my field,don't know how,people don't need access to them,insufficient time to make them available,they shouldn't be available,privacy/HIPAA concerns,sponsor doesn't require sharing",I would not be willing to make my data available for reuse.,,,,,,,,Yes,I don't know,Somewhat useful,,Never used,Somewhat useful,Somewhat useful,Not useful,
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_8ImhzdI2YtWNG9T,,,,,44.97590637,-93.21659851,test,Post Doctoral Student,,"African American & African Studies,Classical Civilization Program,Classical and Near Eastern Studies,Communication Studies,Community Service-Learning Center,Cultural Studies and Comparative Literature,Economics,English,French and Italian,Gender, Women, and Sexuality Studies,Geography, Environment and Society,American Indian Studies,German, Scandinavian and Dutch,Global Studies, Institute for,History,Human Rights Program,Journalism and Mass Communication, School of,Life Course Center,Linguistics, Institute of,Minnesota Journalism Center,Music, School of,New Media Studies, Institute for,American Studies,Off-Campus Study Programs,Philosophy,Political Science,Psychology,Religious Studies,Silha Center-Study of Media Ethics and Law,Slavic Languages and Literatures,Sociology,Spanish and Portuguese Studies,Speech-Language-Hearing Science,Anthropology,Statistics, School of,Theatre Arts and Dance,Writing Studies,Writing, Center for,Art,Art History,Asian American Studies Program,Asian Languages and Literature Program,Chicano & Latino Studies",I do not use or produce data in my research,Yes,27,3,94,"Data automatically generated from or by computer programs (e.g., simulations),Fieldwork data,Laboratory notes,Photo collection,Video tapes,Slides,Documents or reports,Patient records,Data collected from sensors or instruments (including questionnaires),Images, scans or x-rays,Websites,MS Word files,Excel sheets,SPSS, STATA, SAS, or R files,Digital video files",,I would like more support,,,Current support meets my needs,,"The graduate student working on the project,Other (please specify)",None of my data are openly available at this time,"lack of funding,worried about getting ""scooped"" (e.g., someone else publishing on your data/ideas before you do),other (please describe),don't know how,insufficient time to make them available,privacy/HIPAA concerns,sponsor doesn't require sharing",,,No,,,,4,,I don't know,No,Somewhat useful,Somewhat useful,Not useful,Not useful,,Not useful,Very useful
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_9N1LxkkZeJA7QdD,,,,,44.97590637,-93.21659851,test,Assistant Professor,,"African American & African Studies,Communication Studies,English,French and Italian,Gender, Women, and Sexuality Studies,Global Studies, Institute for,History,Journalism and Mass Communication, School of,Linguistics, Institute of,Minnesota Journalism Center,American Studies,Philosophy,Psychology,Slavic Languages and Literatures,Spanish and Portuguese Studies,Speech-Language-Hearing Science,Urban Studies,Writing Studies,Writing, Center for,Art,Art History,Asian American Studies Program",Mostly qualitative,,0,63,54,"Fieldwork data,Other (please specify),Excel sheets",I don't need support,Current support meets my needs,,I would like more support,Current support meets my needs,,"The principal investigator,Other (please specify)",None of my data are openly available at this time,"people don't need access to them,sponsor doesn't require sharing",without restrictions (anyone can access).,,Don't know,,,,1,3,,,Somewhat useful,Very useful,Not useful,Not useful,,Never used,
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_cTln6IK62DtXwXz,,,,,44.97590637,-93.21659851,test,Assistant Professor,,"English,French and Italian,Geography, Environment and Society,American Indian Studies,Life Course Center,Minnesota Journalism Center,New Media Studies, Institute for,Philosophy,Psychology,Spanish and Portuguese Studies,Writing, Center for,Asian American Studies Program",Equal amounts of quantitative and qualitative data,,53,17,2,"Fieldwork data,Laboratory notes,Photo collection,Video tapes,Slides,Patient records,Other (please specify),Data collected from sensors or instruments (including questionnaires),Websites,Excel sheets,SPSS, STATA, SAS, or R files",,,I would like more support,,I would like more support,,"The principal investigator,The graduate student working on the project",None of my data are openly available at this time,"lack of funding,worried about getting ""scooped"" (e.g., someone else publishing on your data/ideas before you do),other (please describe),no place to store them,don't know how,people don't need access to them,insufficient time to make them available,they shouldn't be available,privacy/HIPAA concerns,sponsor doesn't require sharing",with use restricted to research only.,,,,,,,,I don't know,No,Never used,,,,Never used,Very useful,
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_0PKRXKxBknEUEPH,,,,,44.97590637,-93.21659851,test,,,"African American & African Studies,Classical Civilization Program,Classical and Near Eastern Studies,Communication Studies,Community Service-Learning Center,Cultural Studies and Comparative Literature,Economics,English,Gender, Women, and Sexuality Studies,Geography, Environment and Society,American Indian Studies,German, Scandinavian and Dutch,Global Studies, Institute for,History,Human Rights Program,Journalism and Mass Communication, School of,Life Course Center,Linguistics, Institute of,Minnesota Journalism Center,Music, School of,New Media Studies, Institute for,American Studies,Philosophy,Political Science,Psychology,Religious Studies,Silha Center-Study of Media Ethics and Law,Slavic Languages and Literatures,Sociology,Spanish and Portuguese Studies,Speech-Language-Hearing Science,Anthropology,Statistics, School of,Theatre Arts and Dance,Urban Studies,Writing Studies,Writing, Center for,Art,Art History,Asian American Studies Program,Asian Languages and Literature Program,Chicano & Latino Studies",Mostly quantitative,,1,13,97,"Fieldwork data,Other (please specify),MS Word files",,I don't need support,I would like more support,,Current support meets my needs,,"The principal investigator,The graduate student working on the project",None of my data are openly available at this time,"worried about getting ""scooped"" (e.g., someone else publishing on your data/ideas before you do),other (please describe),people don't need access to them,insufficient time to make them available,privacy/HIPAA concerns",without restrictions (anyone can access).,,Don't know,,,,9999,1,No,I don't know,Very useful,Very useful,,,Never used,,
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_d6ZcA2w5egegmQR,,,,,44.97590637,-93.21659851,test,Research Associate,,"History,Off-Campus Study Programs,Speech-Language-Hearing Science,Theatre Arts and Dance",,,41,26,3,"Photo collection,Documents or reports,Patient records,Images, scans or x-rays,SPSS, STATA, SAS, or R files",Current support meets my needs,,Current support meets my needs,,,,"The principal investigator,The graduate student working on the project,The research assistant working on the project,Other (please specify)",None of my data are openly available at this time,"other (please describe),lack of a standard in my field,people don't need access to them",I would not be willing to make my data available for reuse.,,Yes,,,,9999,,No,No,,,,Never used,Never used,Never used,
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_57sKEvSFP4PTEMd,,,,,44.97590637,-93.21659851,test,,,"African American & African Studies,Classical Civilization Program,Classical and Near Eastern Studies,Communication Studies,Community Service-Learning Center,Cultural Studies and Comparative Literature,Economics,English,Gender, Women, and Sexuality Studies,Geography, Environment and Society,American Indian Studies,German, Scandinavian and Dutch,Global Studies, Institute for,Journalism and Mass Communication, School of,Life Course Center,Linguistics, Institute of,Minnesota Journalism Center,New Media Studies, Institute for,American Studies,Off-Campus Study Programs,Psychology,Religious Studies,Silha Center-Study of Media Ethics and Law,Slavic Languages and Literatures,Sociology,Spanish and Portuguese Studies,Speech-Language-Hearing Science,Anthropology,Statistics, School of,Urban Studies,Writing Studies,Writing, Center for,Art,Art History,Asian American Studies Program,Asian Languages and Literature Program,Chicano & Latino Studies",I do not use or produce data in my research,No,[refused],[refused],[refused],,,,,,,,,,,,,,,,,,9999,,,,,,,,,
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_cBeFY3XFD8CPJfD,,,,,44.97590637,-93.21659851,test,Assistant Professor,,"American Studies,Religious Studies,Statistics, School of,Writing Studies",Equal amounts of quantitative and qualitative data,,64,32,71,"Data automatically generated from or by computer programs (e.g., simulations),Fieldwork data,Laboratory notes,Photo collection,Video tapes,Audio tapes,Slides,Documents or reports,Patient records,Other (please specify),Data collected from sensors or instruments (including questionnaires),Websites,MS Word files,Excel sheets,SPSS, STATA, SAS, or R files,Digital audio files,Digital video files",Current support meets my needs,Current support meets my needs,Current support meets my needs,I don't need support,,,"The principal investigator,The graduate student working on the project,The research assistant working on the project",None of my data are openly available at this time,"lack of funding,worried about getting ""scooped"" (e.g., someone else publishing on your data/ideas before you do),other (please describe),no place to store them,lack of a standard in my field,don't know how,people don't need access to them,insufficient time to make them available,they shouldn't be available,privacy/HIPAA concerns,sponsor doesn't require sharing",other (please describe),Vivamus! Volutpat consequat atque sapien orci pellentesque? Suspendisse vel scelerisque. Temporibus viverra.,,,,,1,3,,No,Somewhat useful,Somewhat useful,Somewhat useful,,,Not useful,Somewhat useful
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_5iDEp510EsGE5PT,,,,,44.97590637,-93.21659851,test,,,"African American & African Studies,Classical Civilization Program,Classical and Near Eastern Studies,Communication Studies,Community Service-Learning Center,Cultural Studies and Comparative Literature,Economics,English,French and Italian,American Indian Studies,German, Scandinavian and Dutch,Global Studies, Institute for,History,Human Rights Program,Journalism and Mass Communication, School of,Music, School of,New Media Studies, Institute for,Off-Campus Study Programs,Political Science,Psychology,Religious Studies,Silha Center-Study of Media Ethics and Law,Slavic Languages and Literatures,Sociology,Speech-Language-Hearing Science,Anthropology,Statistics, School of,Theatre Arts and Dance,Urban Studies,Writing Studies,Art,Art History,Asian American Studies Program,Chicano & Latino Studies",Mostly quantitative,,80,34,96,"Fieldwork data,Laboratory notes,Photo collection,Video tapes,Audio tapes,Slides,Documents or reports,Patient records,Other (please specify),Data collected from sensors or instruments (including questionnaires),Images, scans or x-rays,MS Word files,Excel sheets,SPSS, STATA, SAS, or R files,Digital video files",,Current support meets my needs,,,I don't need support,,"The principal investigator,The research assistant working on the project,Other (please specify)",None of my data are openly available at this time,"other (please describe),don't know how,they shouldn't be available",if I had control over granting access on a case by case basis.,,,,,,,5,No,I don't know,,,Very useful,,,Somewhat useful,Somewhat useful
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_1FDYbow9zVZZxkx,,,,,44.97590637,-93.21659851,test,,,"Classical Civilization Program,French and Italian,Gender, Women, and Sexuality Studies,Geography, Environment and Society,Minnesota Journalism Center,Psychology,Religious Studies,Silha Center-Study of Media Ethics and Law,Slavic Languages and Literatures,Spanish and Portuguese Studies,Statistics, School of,Theatre Arts and Dance,Art History,Asian American Studies Program",I do not use or produce data in my research,Yes,92,71,24,"Data automatically generated from or by computer programs (e.g., simulations),Laboratory notes,Photo collection,Audio tapes,Patient records,Other (please specify),Data collected from sensors or instruments (including questionnaires),Images, scans or x-rays,Websites,MS Word files,Excel sheets,Digital audio files,Digital video files",,I would like more support,,I don't need support,Current support meets my needs,I don't need support,"The principal investigator,The graduate student working on the project,The research assistant working on the project,Other (please specify)",None of my data are openly available at this time,"lack of funding,worried about getting ""scooped"" (e.g., someone else publishing on your data/ideas before you do),other (please describe),no place to store them,don't know how,people don't need access to them,insufficient time to make them available,privacy/HIPAA concerns,sponsor doesn't require sharing",if I had control over granting access on a case by case basis.,,Yes,No,,"Donec interdum. Blandit fermentum porta aenean tempus magnis, orci et.",,,No,I don't know,,Not useful,Never used,Somewhat useful,,,
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_e3AiB2hntp3uyl7,,,,,44.97590637,-93.21659851,test,Research Associate,,"Classical and Near Eastern Studies,History,New Media Studies, Institute for,American Studies,Off-Campus Study Programs,Theatre Arts and Dance",Equal amounts of quantitative and qualitative data,,99,85,67,"Data automatically generated from or by computer programs (e.g., simulations),Fieldwork data,Laboratory notes,Photo collection,Video tapes,Documents or reports,Patient records,Other (please specify),Data collected from sensors or instruments (including questionnaires),Websites,Excel sheets,SPSS, STATA, SAS, or R files,Digital video files",I would like more support,,I would like more support,I would like more support,,,"The principal investigator,The graduate student working on the project,The research assistant working on the project,Other (please specify)",None of my data are openly available at this time,"worried about getting ""scooped"" (e.g., someone else publishing on your data/ideas before you do),no place to store them,lack of a standard in my field,don't know how,insufficient time to make them available,they shouldn't be available,privacy/HIPAA concerns,sponsor doesn't require sharing",if I had control over granting access on a case by case basis.,,,,,,2,,Yes,No,,,Somewhat useful,Very useful,Very useful,Very useful,
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_cG7oqaphcUvdDwx,,,,,44.97590637,-93.21659851,test,Full Professor,,"African American & African Studies,Communication Studies,Community Service-Learning Center,Economics,French and Italian,Geography, Environment and Society,American Indian Studies,Global Studies, Institute for,Minnesota Journalism Center,Music, School of,New Media Studies, Institute for,American Studies,Off-Campus Study Programs,Philosophy,Political Science,Religious Studies,Slavic Languages and Literatures,Sociology,Spanish and Portuguese Studies,Anthropology,Theatre Arts and Dance,Urban Studies,Art,Asian Languages and Literature Program",Mostly qualitative,,82,52,74,"Laboratory notes,Photo collection,Excel sheets,SPSS, STATA, SAS, or R files",Current support meets my needs,,,,,,"The principal investigator,The graduate student working on the project,Other (please specify)",None of my data are openly available at this time,"lack of funding,worried about getting ""scooped"" (e.g., someone else publishing on your data/ideas before you do),no place to store them,lack of a standard in my field,don't know how,people don't need access to them,insufficient time to make them available,they shouldn't be available",if I had control over granting access on a case by case basis.,,Don't know,,,,4,1,,Yes,,,,,,Not useful,Very useful
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_4Yi4xw03jIfx0od,,,,,44.97590637,-93.21659851,test,Research Associate,,"African American & African Studies,Classical Civilization Program,Classical and Near Eastern Studies,Communication Studies,Community Service-Learning Center,Cultural Studies and Comparative Literature,Economics,English,French and Italian,Gender, Women, and Sexuality Studies,Geography, Environment and Society,American Indian Studies,German, Scandinavian and Dutch,Global Studies, Institute for,History,Human Rights Program,Journalism and Mass Communication, School of,Life Course Center,Linguistics, Institute of,Minnesota Journalism Center,Music, School of,New Media Studies, Institute for,American Studies,Off-Campus Study Programs,Philosophy,Political Science,Psychology,Religious Studies,Silha Center-Study of Media Ethics and Law,Slavic Languages and Literatures,Sociology,Spanish and Portuguese Studies,Speech-Language-Hearing Science,Statistics, School of,Theatre Arts and Dance,Urban Studies,Writing Studies,Writing, Center for,Art,Art History,Asian American Studies Program,Asian Languages and Literature Program,Chicano & Latino Studies",Mostly qualitative,,92,90,93,"Laboratory notes,Excel sheets",I don't need support,,,Current support meets my needs,,,"The principal investigator,The research assistant working on the project","Yes, they are available on my personal, lab_ã_s, department_ã_s website.,Yes, they are available through a national archive or repository.,Yes, they are available through University of Minnesota_ã_s Digital Content Library.","lack of funding,other (please describe),no place to store them,lack of a standard in my field,don't know how",if I had control over granting access on a case by case basis.,,,,,,,,No,Yes,Not useful,,,,Somewhat useful,,Never used
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_9TS5KJMQhUWuplr,,,,,44.97590637,-93.21659851,test,Post Doctoral Student,,"African American & African Studies,Classical Civilization Program,Classical and Near Eastern Studies,Communication Studies,Community Service-Learning Center,Cultural Studies and Comparative Literature,Economics,English,French and Italian,Geography, Environment and Society,American Indian Studies,German, Scandinavian and Dutch,Global Studies, Institute for,History,Human Rights Program,Life Course Center,Linguistics, Institute of,Music, School of,New Media Studies, Institute for,American Studies,Off-Campus Study Programs,Psychology,Religious Studies,Slavic Languages and Literatures,Sociology,Spanish and Portuguese Studies,Speech-Language-Hearing Science,Anthropology,Statistics, School of,Theatre Arts and Dance,Urban Studies,Art,Art History,Asian American Studies Program,Asian Languages and Literature Program",Equal amounts of quantitative and qualitative data,,60,57,35,"Data automatically generated from or by computer programs (e.g., simulations),Fieldwork data,Photo collection,Video tapes,Audio tapes,Slides,Documents or reports,Patient records,Other (please specify),Data collected from sensors or instruments (including questionnaires),Websites,Excel sheets,SPSS, STATA, SAS, or R files,Digital audio files,Digital video files",I would like more support,I would like more support,,,Current support meets my needs,Current support meets my needs,"The principal investigator,The graduate student working on the project,The research assistant working on the project","Yes, they are available on my personal, lab_ã_s, department_ã_s website.,Yes, they are available through a national archive or repository.","worried about getting ""scooped"" (e.g., someone else publishing on your data/ideas before you do),other (please describe),no place to store them,lack of a standard in my field,people don't need access to them,they shouldn't be available,privacy/HIPAA concerns,sponsor doesn't require sharing",with use restricted to research or teaching.,,Don't know,,,,3,,I don't know,,Not useful,,Never used,Never used,Very useful,,
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_3eouoE6kd7kqZnL,,,,,44.97590637,-93.21659851,test,Assistant Professor,,"Classical Civilization Program,Classical and Near Eastern Studies,Communication Studies,Community Service-Learning Center,Economics,English,American Indian Studies,Global Studies, Institute for,Linguistics, Institute of,Minnesota Journalism Center,Music, School of,American Studies,Philosophy,Political Science,Religious Studies,Slavic Languages and Literatures,Sociology,Anthropology,Urban Studies,Writing Studies,Writing, Center for,Art History,Asian Languages and Literature Program",Mostly quantitative,,77,25,82,"Data automatically generated from or by computer programs (e.g., simulations),Photo collection,Documents or reports,MS Word files,SPSS, STATA, SAS, or R files",,I would like more support,I would like more support,,Current support meets my needs,Current support meets my needs,"The graduate student working on the project,The research assistant working on the project",None of my data are openly available at this time,"lack of funding,worried about getting ""scooped"" (e.g., someone else publishing on your data/ideas before you do),other (please describe),no place to store them,lack of a standard in my field,don't know how,insufficient time to make them available,they shouldn't be available,sponsor doesn't require sharing",other (please describe),Vehicula dictumst? Ante phasellus porta in? Sit proin nulla elementum cras gravida.,No,,,,1,1,,I don't know,,,Never used,,,,
